,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,kepid,solution_id,designation,source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,ra_kic,dec_kic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist,KOI,KIC,Teff,log(g),Prot,e_Prot,Rvar,LPH,w,D,N,C,G,T,F,R,M1,M2,Simbad,_RA,_DE,G_err,bp_err,rp_err,parallax_err,ebv,Av,Av_errp,Av_errm,Av_std,bp_dered,rp_dered,bprp_dered,G_dered
0,K00001,11446443,K00001.01,Kepler-1 b,CONFIRMED,2.470613385,1.8999999999999998e-08,-1.8999999999999998e-08,2454955.7630000003,6.2e-06,-6.2e-06,0.8186,0.0003,-0.0006,1.74259,0.0008900000000000001,-0.0008900000000000001,,,,14186.4,46.7,-46.7,0.123851,2.5e-05,-7.6e-05,1.8317599999999998,0.006840000000000001,-0.00441,12.85,0.27,-0.27,0.035,,,1344.0,,,772.22,60.74,-57.15,8.3922,0.0313,-0.0313,7825.785,6802.0,1,,5850.0,50.0,-50.0,4.455,0.025,-0.025,-0.15,0.1,-0.1,0.95,0.02,-0.02,0.94,0.05,-0.05,,,,stellar_q1_q16,11.338,10.232000000000001,9.92,9.846,False,5818.8,60.0,-60.0,4.4,0.1,-0.1,0.012,0.04,-0.04,1.3,1.0,-1.0,5815.0,66.0,-65.0,4.39,0.078,-0.091,0.013000000000000001,0.040999999999999995,-0.04,1.061,0.12481701967299999,-0.08760872331,1.014,0.0345727985561,-0.0345727985561,5.623413251900001,2.04134620805,-2.9237728605,9.75,0.13449853011600002,-0.318694082667,4.68,0.43,-0.49,14.3173642555,1.4192664426800001,-1.4192664426800001,0.0359514803958,0.0005955334740909999,-0.0005955334740909999,890.7128533719999,184.87621554700002,-184.87621554700002,1392.18822406,71.75832997020001,-71.75832997020001,11446443,1.6357214584097997e+18,b'Gaia DR2 2131314401800665344',2.1313144018006653e+18,747290375.0,2015.5,286.808525789032,0.019726153789695083,49.31642110841865,0.02282932381619222,4.615427435905664,0.022357677739794867,206.4359,5.218524243347425,0.04306632410892721,1.6190303489848321,0.04335334420317901,-0.06039401,-0.067703664,-0.22411436,0.12948675,0.29189372,0.05454547,-0.39575082,-0.23289078,-0.08404587,-0.009495191,204.0,204.0,198.0,6.0,6.2779393,343.5027,0.0,0.0,31.0,True,447.3296,1.6066312230442492,0.006252618716432251,0.09877783,23.0,17.0,0.035404723,0.0,27.0,False,216.0,578879.6813405304,251.5951389315145,2300.8381,11.281895,24.0,315316.0144123911,379.1142520302285,831.71765,11.604523,24.0,388106.36649728124,494.95170468648803,784.12976,10.789543,1.2151444,0.0,0.81497955,0.32262802,0.49235153,-0.7320929975346466,2.174776978995055,5.0,5750.0,4.5,0.0,b'NOT_AVAILABLE',79.8486426077864,17.807895785448384,304.83295278035683,70.7295141233422,100001.0,5713.0,5600.6665,5825.6665,0.1027,0.0195,0.2151,0.0535,0.0079,0.1191,200111.0,1.0596762,1.0190849,1.1026106,1.0777001,1.0683823,1.087018,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2131314401800665344',b' ',286.80847,49.316399,215.320449740741,214.281040130885,216.369811011429,811.905189958956,1.0,1.0,b'2MASS J19071403+4918590',11.338,5820.0,78.0,-78.0,b'SPE72',4.457,0.024,-0.024,b'AST8',-0.06,0.15,-0.15,b'SPE72',0.964,0.038,-0.038,0.971,0.062,-0.056,b'DSEP',1.0,1.0,1.0,10.232,9.92,9.846,b'conf',0.0739827350245809,1,11446443,5713,4.143,70.55,16.47,445.0,0.36235900000000004,0.0,0,0,0,0,0,0,0,1,0,Simbad,286.80847,49.3164,0.0003,0.002,0.002,0.03,0.004999999888241291,0.01370999969355762,0.009322799791619181,0.009322799791619181,0.009322799791619181,11.587961785912178,10.780336685287173,0.807625100625005,11.268810903104924
1,K00002,10666592,K00002.01,Kepler-2 b,CONFIRMED,2.204735365,3.7999999999999996e-08,-3.7999999999999996e-08,2454954.359,1.4300000000000002e-05,-1.4300000000000002e-05,0.001,0.0111,-0.001,3.88216,0.00044,-0.00044,,,,6690.6,1.3,-1.3,0.075408,8e-06,-7.000000000000001e-06,0.40593,5.9999999999999995e-05,-0.00027,16.39,0.15,-0.14,0.0381,,,2025.0,,,3973.7,279.95,-264.48,4.707268,0.0007,-0.0007,3946.296,6714.5,1,,6350.0,80.0,-80.0,4.021,0.011000000000000001,-0.011000000000000001,0.26,0.08,-0.08,1.9909999999999999,0.018000000000000002,-0.018000000000000002,1.52,0.036000000000000004,-0.036000000000000004,,,,stellar_q1_q16,10.463,9.555,9.344,9.334,False,6448.7,60.0,-60.0,4.1339999999999995,0.1,-0.1,0.203,0.04,-0.04,5.2,1.0,-1.0,6447.0,65.0,-64.0,4.15,0.11,-0.11,0.192,0.040999999999999995,-0.043,1.63,0.27196095308,-0.22240224819,1.374,0.0941018086968,-0.06873245521589999,2.2646443075900002,0.38048666595700004,-0.543922191203,9.355,0.06744718097630001,-0.119289259285,3.63,0.56,-0.51,13.405368886300002,2.0185152313,-2.0185152313,0.036880126660099995,0.000726647554011,-0.000726647554011,3029.59309272,931.186264049,-931.186264049,1890.64330683,146.140168022,-146.140168022,10666592,1.6357214584097997e+18,b'Gaia DR2 2129256395211984000',2.129256395211984e+18,87789293.0,2015.5,292.2471899929721,0.017649427177776785,47.96954287693603,0.01982974958908873,2.903104724231727,0.02059704803317503,140.94762,-18.281197628960047,0.038063508323087775,8.910058537783687,0.036979319946443504,-0.15687017,0.020427935,-0.18285543,0.096632056,0.3031178,0.038135394,-0.15759861,-0.19546387,-0.06316867,-0.11766873,247.0,247.0,244.0,3.0,9.054051,495.54572,0.0,0.0,31.0,False,347.31116,1.6482367289982849,0.005052612572221846,0.040965494,28.0,17.0,0.032354016,0.0,30.0,False,256.0,1346416.0287175446,487.17508650125404,2763.721,10.3654175,29.0,775480.0048192712,876.5981463939229,884.6471,10.627461,28.0,813615.6049481176,847.7944011606443,959.68506,9.985872,1.1802411,0.0,0.64158916,0.26204395,0.3795452,-10.046606393857246,0.40631902260824226,11.0,6500.0,4.0,0.25,b'NOT_AVAILABLE',80.03293218393381,13.975374443485048,312.8681933139556,68.123974943818,100001.0,6423.767,6278.8,6768.635,1.128,0.739,1.4156,0.545,0.3647,0.6971,200111.0,2.0075905,1.8082254,2.1013649,6.1830697,6.102338,6.2638016,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2129256395211984000',b' ',292.24728,47.969521,341.079366880786,338.681825111628,343.510481453935,920.637562570012,1.0,1.0,b'2MASS J19285935+4758102',10.463,6440.0,76.0,-89.0,b'SPE72',4.019,0.033,-0.027,b'AST69',0.14,0.15,-0.15,b'SPE72',1.952,0.099,-0.11,1.449,0.07,-0.091,b'DSEP',1.0,1.0,7.0,9.555,9.344,9.334,b'conf',0.08906892164064253,2,10666592,6264,3.79,70.69,6.8,919.0,0.5421560000000001,0.0,0,1,0,0,0,0,0,1,0,Simbad,292.24728,47.96952,0.0003,0.002,0.002,0.03,0.058142177760601044,0.15942585141956805,0.0466139972215891,0.046613997221589085,0.04661399722158909,10.430525415591648,9.877983449298995,0.5525419662926527,10.207185630510889
2,K00003,10748390,K00003.01,Kepler-3 b,CONFIRMED,4.887802706,1.7699999999999998e-07,-1.7699999999999998e-07,2454957.813,2.7899999999999997e-05,-2.7899999999999997e-05,0.026000000000000002,0.0486,-0.026000000000000002,2.36386,0.0011300000000000001,-0.0011300000000000001,,,,4342.1,2.2,-2.2,0.057989,4.9e-05,-3.3e-05,3.7000800000000003,0.01139,-0.029110000000000004,4.84,0.19,-0.14,0.053,,,801.0,,,97.1,16.17,-12.29,16.7184,0.0515,-0.0515,2375.8579999999997,2207.8,1,,4777.0,93.0,-91.0,4.59,0.011000000000000001,-0.040999999999999995,0.32,0.1,-0.14,0.765,0.03,-0.022000000000000002,0.8290000000000001,0.024,-0.053,,,,stellar_q1_q16,9.174,7.608,7.131,7.0089999999999995,False,4864.3,60.0,-60.0,4.498,0.1,-0.1,0.327,0.04,-0.04,3.2,1.0,-1.0,4867.0,66.0,-65.0,4.541,0.039,-0.034,0.309,0.042,-0.043,0.807,0.033188847524399996,-0.031456312562,0.8270000000000001,0.029976183879900004,-0.026731472088200002,9.33254300797,4.26055466903,-5.521532768709999,9.97,0.163318437654,-0.38895988438199997,25.3,1.1,-1.1,5.111454547659999,0.410257385247,-0.410257385247,0.0529519567732,0.0008825623478239999,-0.0008825623478239999,116.907785516,20.0944107608,-20.0944107608,837.9621157939999,35.98175191,-35.98175191,10748390,1.6357214584097997e+18,b'Gaia DR2 2086512227851023872',2.086512227851024e+18,1678330809.0,2015.5,297.7101763266066,0.01927081492763982,48.081863524846966,0.024140741646162655,26.450778107978955,0.02344640470339365,1128.138,125.9842268323223,0.040610098868673,232.98805005244247,0.04498960464264824,0.17495078,0.19576348,-0.23303325,-0.07538367,0.3582167,-0.1294052,-0.41005865,-0.21427427,-0.061457388,0.09483874,240.0,240.0,232.0,8.0,3.4688964,308.40662,0.0,0.0,31.0,True,242.65764,1.5163380320163566,0.0065171013912732265,0.1213047,27.0,16.0,0.0368158,0.0,31.0,False,263.0,4120542.20017768,1111.2149785716517,3708.1414,9.15098,30.0,1750080.1532818095,2662.417114943288,657.3276,9.743743,28.0,3301716.7073295056,5751.546665904131,574.0572,8.465071,1.2260029,0.0,1.2786722,0.59276295,0.6859093,-63.236265790360974,0.2601353908605839,6.0,4750.0,4.5,0.25,b'NOT_AVAILABLE',81.83485856254528,10.77238961650633,321.5504366390078,66.63007562129214,100001.0,4757.267,4646.533,4911.4,0.3945,0.1776,0.5675,0.1635,0.0765,0.265,200111.0,0.7693955,0.7218619,0.80650413,0.2731644,0.27273408,0.2735947,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2086512227851023872',b' ',297.70935,48.080853,37.7647252960967,37.7310651854674,37.7984444500855,1352.99200677438,1.0,1.0,b'2MASS J19505021+4804508',9.174,4778.0,86.0,-95.0,b'SPE20',4.591,0.015,-0.036,b'TRA20',0.32,0.15,-0.15,b'SPE20',0.763,0.028,-0.028,0.83,0.02,-0.047,b'DSEP',2.0,1.0,1.0,7.608,7.131,7.009,b'conf',0.04374941594646461,3,10748390,4766,4.59,29.31,0.49,12246.0,0.607229,0.43192600000000003,0,1,0,0,0,0,0,0,0,Simbad,297.70935,48.08085,0.0003,0.002,0.002,0.03,0.0,0.0,0.0,0.0,0.05,9.743742942810059,8.465070724487305,1.278672218322754,9.150979995727539
3,K00010,6922244,K00010.01,Kepler-8 b,CONFIRMED,3.522498573,1.94e-07,-1.94e-07,2454954.119,4.6399999999999996e-05,-4.6399999999999996e-05,0.6141,0.0061,-0.0094,3.19061,0.00633,-0.00633,,,,9379.3,6.6,-6.6,0.093582,0.000117,-0.000198,0.68914,0.0184,-0.01254,14.83,1.19,-1.32,0.0473,,,1521.0,,,1264.67,323.37,-317.46,7.675,0.205,-0.205,1792.6439,1801.5,1,,6225.0,114.0,-158.0,4.169,0.055,-0.048,-0.04,0.12,-0.16,1.4509999999999998,0.11699999999999999,-0.129,1.1320000000000001,0.08800000000000001,-0.098,,,,stellar_q1_q16,13.562999999999999,12.575999999999999,12.324000000000002,12.293,False,6181.3,60.0,-60.0,4.238,0.1,-0.1,-0.084,0.04,-0.04,10.2,1.0,-1.0,6179.0,68.0,-63.0,4.254,0.09,-0.107,-0.073,0.046,-0.045,1.31,0.221554598237,-0.142430474267,1.128,0.07259444606860001,-0.0459233448259,3.9902490236199997,0.822761207856,-0.925664129611,9.601,0.0814167848997,-0.114628343478,1.19,0.14,-0.17,13.392842299000002,1.84829739574,-1.84829739574,0.047200656360900005,0.0008221728501579999,-0.0008221728501579999,1008.98458217,285.79762770599996,-285.79762770599996,1436.26526868,101.510972476,-101.510972476,6922244,1.6357214584097997e+18,b'Gaia DR2 2116730994965905280',2.1167309949659054e+18,453117942.0,2015.5,281.28813353034366,0.01106464099573726,42.45109751530347,0.014161073602481094,0.9497577284262304,0.013852621389370039,68.56159,2.1964888460831746,0.023329984196600425,3.8412043915697325,0.027086803903435364,-0.06605568,-0.11549222,-0.068002686,0.0050392933,0.1346269,-0.025597058,-0.20218247,-0.16954693,-0.03068737,-0.015373824,220.0,0.0,219.0,1.0,-4.358162,135.4153,0.0,1.3738151793712398e-15,31.0,True,90.97473,1.6275340152716322,0.0034582544051786476,0.024076434,25.0,15.0,0.036943816,0.0,28.0,False,245.0,73009.07821620183,17.75432091367653,4112.1865,13.529923,25.0,41054.28574347015,85.79701496901859,478.50482,13.817992,25.0,46804.01866423795,38.33275355764287,1220.9929,13.086212,1.2033888,0.0,0.73178005,0.28806877,0.44371128,,,0.0,,,,b'NOT_AVAILABLE',71.65892424818091,19.01274402937657,290.066573036376,65.10596753374023,100001.0,6346.75,6164.0,6781.8823,0.879,0.6123,1.1361,0.445,0.3642,0.5691,200111.0,1.4644564,1.2825631,1.55258,3.1351128,2.994239,3.2759864,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2116730994965905280',b' ',281.28812,42.45108,1021.87436553773,1007.50237252653,1036.65470166115,877.57277007991,1.0,1.0,b'2MASS J18450914+4227038',13.563,6225.0,112.0,-137.0,b'SPE23',4.169,0.055,-0.045,b'TRA23',-0.04,0.15,-0.15,b'SPE23',1.451,0.11,-0.11,1.132,0.108,-0.078,b'DSEP',1.0,1.0,1.0,12.576,12.324,12.293,b'conf',0.00399439523815349,10,6922244,6213,4.17,82.12,16.05,1245.0,0.350827,0.0,0,0,0,0,0,0,0,1,0,Simbad,281.28812,42.45108,0.002,0.01,0.01,0.03,0.06999999843537807,0.1919399957098067,0.01864559958323833,0.01864559958323836,0.018645599583238345,13.582767084891897,12.956725563994322,0.6260415208975747,13.342226136759143
4,K00017,10874614,K00017.01,Kepler-6 b,CONFIRMED,3.234699312,1.13e-07,-1.13e-07,2454954.4869999997,2.7699999999999996e-05,-2.7699999999999996e-05,0.0008,0.0181,-0.0008,3.60111,0.00091,-0.00091,,,,10814.1,4.0,-4.0,0.095137,2e-05,-1.8e-05,0.77551,0.00039,-0.0011300000000000001,13.41,0.97,-1.03,0.0435,,,1355.0,,,797.62,185.14,-169.15,7.541639999999999,0.00379,-0.00379,3100.344,3344.9,1,,5640.0,99.0,-110.0,4.236000000000001,0.049,-0.047,0.34,0.1,-0.16,1.291,0.09300000000000001,-0.099,1.047,0.079,-0.075,,,,stellar_q1_q16,13.302999999999999,12.001,11.706,11.634,False,5659.8,60.0,-60.0,4.1530000000000005,0.1,-0.1,0.359,0.04,-0.04,2.6,1.0,-1.0,5667.0,58.0,-63.0,4.165,0.1,-0.099,0.33899999999999997,0.040999999999999995,-0.04,1.45,0.22190313201900003,-0.18232114523600002,1.114,0.09757765317939998,-0.062132104422800004,6.71428852926,1.7206298285,-1.6892908907,9.827,0.0990808833748,-0.125864137999,1.53,0.22,-0.21,15.0431431652,2.1033159562,-2.1033159562,0.0443984490336,0.00105767769088,-0.00105767769088,978.5014769810001,284.16652305400004,-284.16652305400004,1425.29216411,103.051539291,-103.051539291,10874614,1.6357214584097997e+18,b'Gaia DR2 2086636884980514304',2.0866368849805143e+18,1355910028.0,2015.5,296.8372475374373,0.011393114248638194,48.23996948867032,0.014386041310703675,1.6746526608733008,0.014482032199592378,115.63658,0.9613086830649202,0.02540881967110941,8.429180885175064,0.025860777672960324,0.12638932,0.21204019,-0.025117118,-0.088632345,0.45842057,-0.091803215,-0.19513448,-0.045328673,-0.06449588,0.0016434359,235.0,0.0,232.0,3.0,-3.4704943,160.26299,0.0,0.0,31.0,False,132.04663,1.5865989546512256,0.0035519675857803306,0.030002262,27.0,16.0,0.03493701,0.0,29.0,False,235.0,101574.14514887371,26.765495845965724,3794.9658,13.171408,28.0,51985.9663224177,74.84477893171889,694.58374,13.561673,26.0,70948.35874336309,55.93235825264098,1268.4672,12.634564,1.2102915,0.0,0.92710876,0.39026546,0.5368433,-51.677933702664156,2.2774155996567775,7.0,5750.0,4.0,0.25,b'NOT_AVAILABLE',81.69269011829937,11.359394530228986,320.42491919454403,67.03998894241901,100001.0,5437.5,5387.5,5810.25,0.523,0.3512,0.775,0.265,0.193,0.3755,200111.0,1.367314,1.1975045,1.3928111,1.4724084,1.4338084,1.5110084,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2086636884980514304',b' ',296.83725,48.239944,587.039047798226,582.052649297854,592.110068972115,1251.00132126716,1.0,1.0,b'2MASS J19472094+4814238',13.303,5640.0,113.0,-101.0,b'SPE22',4.236,0.055,-0.045,b'TRA22',0.34,0.1,-0.15,b'SPE22',1.291,0.095,-0.095,1.047,0.088,-0.064,b'DSEP',1.0,1.0,2.0,12.001,11.706,11.634,b'conf',0.04410771701789733,17,10874614,5647,4.24,59.87,6.47,769.0,0.185104,0.0,0,0,0,0,0,0,0,1,0,Simbad,296.83725,48.239940000000004,0.002,0.01,0.002,0.03,0.044999998062849045,0.12338999468833207,0.009322798055112394,0.009322798055112366,0.00932279805511238,13.413760663529851,12.552019912333503,0.8617407511963489,13.055419741052173
5,K00018,8191672,K00018.01,Kepler-5 b,CONFIRMED,3.548465405,1.96e-07,-1.96e-07,2454955.901,4.59e-05,-4.59e-05,0.0003,0.0211,-0.0003,4.57705,0.00133,-0.00133,,,,7451.9,3.6,-3.6,0.080126,2.2e-05,-2e-05,0.39897,0.00033,-0.00057,15.28,1.18,-1.28,0.05,,,1640.0,,,1708.28,410.12,-380.13,6.42769,0.00532,-0.00532,2373.4998,2442.4,1,,6290.0,105.0,-120.0,4.074,0.045,-0.054000000000000006,0.04,0.1,-0.16,1.746,0.135,-0.146,1.319,0.09,-0.135,,,,stellar_q1_q16,13.369000000000002,12.115,11.863,11.769,False,6331.9,60.0,-60.0,4.121,0.1,-0.1,0.022000000000000002,0.04,-0.04,4.4,1.0,-1.0,6333.0,67.0,-69.0,4.15,0.1,-0.11,0.025,0.040999999999999995,-0.039,1.59,0.2818,-0.21239406771400002,1.294,0.09172662863089999,-0.0736937880693,2.9444216337999998,0.430415946297,-0.457565117166,9.469,0.059252876495900005,-0.0733492713573,1.22,0.18,-0.18,13.9384089806,2.1941292686500002,-2.1941292686500002,0.0496678547091,0.00106315729895,-0.00106315729895,1483.29607944,478.292268231,-478.292268231,1581.50470183,127.993235003,-127.993235003,8191672,1.6357214584097997e+18,b'Gaia DR2 2079018300195390464',2.0790183001953905e+18,350914742.0,2015.5,299.4070341306313,0.01861327919930298,44.03503870419585,0.01631408641299835,1.0829388491610519,0.020191299439832874,53.633934,-0.20193765819119003,0.036194646410982974,-3.238309651528102,0.03145054915870036,0.059246637,-0.06419563,-0.31024414,-0.16206472,0.30915833,-0.25478494,-0.220181,-0.21743938,-0.25259933,0.012063093,167.0,0.0,167.0,0.0,-3.7467968,102.99004,0.0,0.0,31.0,False,118.32789,1.6095439106180538,0.005222770097689163,-0.15865424,19.0,13.0,0.04484823,0.0,21.0,False,183.0,96567.19971177763,25.433072032888173,3796.9146,13.226292,19.0,50910.14952841668,48.57101986866288,1048.1589,13.584377,18.0,66655.28033143815,67.90735966586288,981.56195,12.702333,1.2174468,0.0,0.88204384,0.35808563,0.5239582,,,0.0,,,,b'NOT_AVAILABLE',78.86639003977415,7.742664169413743,319.81824163002005,62.481530649990844,100001.0,5718.267,5363.23,6072.0,,,,,,,200111.0,1.8408666,1.6326295,2.0926583,3.2643526,3.0994425,3.4292626,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2079018300195390464',b' ',299.40701,44.035053,899.777411556595,883.596293021797,916.55117501634,1825.69451822706,1.0,1.0,b'2MASS J19573768+4402061',13.369,6290.0,125.0,-125.0,b'SPE21',4.074,0.05,-0.05,b'TRA21',0.04,0.15,-0.15,b'SPE21',1.746,0.126,-0.154,1.319,0.084,-0.137,b'DSEP',1.0,1.0,1.0,12.115,11.863,11.769,b'conf',0.06559466494337461,18,8191672,6297,4.07,81.97,15.79,1042.0,0.5551010000000001,0.0,0,0,0,0,0,0,0,1,0,Simbad,299.40701,44.03505,0.002,0.01,0.002,0.03,0.22582700848579407,0.6192176572680473,0.04815602916955952,0.04815602916955941,0.04815602916955947,12.825863836838375,12.28580688101212,0.5400569558262553,12.623905645302761
6,K00020,11804465,K00020.01,Kepler-12 b,CONFIRMED,4.43796303,1.67e-07,-1.67e-07,2455004.009,2.8100000000000002e-05,-2.8100000000000002e-05,0.0,0.0139,0.0,4.70104,0.0009199999999999999,-0.0009199999999999999,,,,16721.1,5.2,-5.2,0.11793599999999999,1.6e-05,-2.3e-05,0.5082399999999999,0.0002,-0.0005,18.22,3.93,-3.13,0.0545,,,1338.0,,,757.65,442.92,-279.52,8.088339999999999,0.00318,-0.00318,3401.3093,3953.1,1,,5953.0,105.0,-123.0,4.175,0.14,-0.131,0.08,0.13,-0.14,1.415,0.305,-0.243,1.093,0.128,-0.091,,,,stellar_q1_q16,13.437999999999999,12.405999999999999,12.107000000000001,12.065999999999999,False,5926.5,60.0,-60.0,4.013999999999999,0.1,-0.1,0.033,0.04,-0.04,1.7,1.0,-1.0,5927.0,65.0,-65.0,4.05,0.105,-0.098,0.032,0.042,-0.040999999999999995,1.67,0.262136529312,-0.22252092036499999,1.14,0.0899379786297,-0.05769610038819999,5.94292158616,1.1558248892,-1.29056304495,9.774,0.0771816660575,-0.10632682307800001,1.06,0.16,-0.14,21.4090092215,3.13034101858,-3.13034101858,0.0552550373838,0.00118971749994,-0.00118971749994,1004.27166061,302.385393907,-302.385393907,1434.58513943,107.335684894,-107.335684894,11804465,1.6357214584097997e+18,b'Gaia DR2 2133599775377340672',2.1335997753773407e+18,762324664.0,2015.5,286.24344584606075,0.011316475988408091,50.040367101500586,0.01199002635399852,1.1057007728201498,0.01245403298092162,88.78255,3.0528698221152166,0.02509388308317535,3.2353976212421394,0.023682608614574576,-0.04451409,-0.15028383,0.1142128,-0.012976195,0.20897886,-0.077847965,-0.25844043,-0.19659735,-0.17697512,0.0015704932,234.0,0.0,234.0,0.0,-3.3486862,164.01659,0.0,0.0,31.0,False,107.39775,1.6193377852088133,0.0027175508958940087,-0.021563096,27.0,17.0,0.03553481,0.0,29.0,False,249.0,85406.36023637367,16.785485001740987,5088.108,13.35964,27.0,47534.67498040118,69.59851995662467,682.984,13.658862,26.0,55451.552790526424,27.692790569840852,2002.3823,12.902136,1.205838,0.0,0.75672626,0.299222,0.45750427,,,0.0,,,,b'NOT_AVAILABLE',80.4234058940803,18.40735453403268,304.55708598699545,71.5356365512215,100001.0,6012.0,5742.6665,6289.81,,,,,,,200111.0,1.5223271,1.3908198,1.6684713,2.727637,2.6291559,2.8261182,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2133599775377340672',b' ',286.24344,50.040379,881.385839790656,871.743309682448,891.240154250907,805.833651052245,1.0,1.0,b'2MASS J19045842+5002253',13.438,5953.0,105.0,-129.0,b'SPE26',4.175,0.168,-0.112,b'SPE26',0.08,0.15,-0.15,b'SPE26',1.415,0.229,-0.28,1.093,0.109,-0.089,b'DSEP',1.0,1.0,1.0,12.406,12.107,12.066,b'conf',0.09893695021389028,20,11804465,5947,4.1,59.5,2.37,837.0,0.058216,0.0012720000000000001,0,0,0,0,0,0,0,0,1,Simbad,286.24343999999996,50.04038,0.002,0.01,0.002,0.03,0.029999999329447746,0.08225999816134572,0.01864559958323836,0.01864559958323836,0.01864559958323836,13.558682069764565,12.846737573772119,0.7119444959924461,13.280019663717788
